ID	Name
OMIM:607616	NIEMANN-PICK DISEASE, TYPE B
OMIM:607624	GRISCELLI SYNDROME, TYPE 2; GS2
OMIM:607625	NIEMANN-PICK DISEASE, TYPE C2; NPC2
OMIM:607626	ICHTHYOSIS, LEUKOCYTE VACUOLES, ALOPECIA, AND SCLEROSING CHOLANGITIS; ILVASC
OMIM:607628	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 11; EIG11
OMIM:607631	EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 1; EJA1
OMIM:607634	OSTEOPETROSIS, AUTOSOMAL DOMINANT 1; OPTA1
OMIM:607636	VAN BUCHEM DISEASE, TYPE 2
OMIM:607641	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VIIB; HMN7B
OMIM:607644	CANDIDIASIS, FAMILIAL, 3; CANDF3
OMIM:607654	KERATOSIS PALMOPLANTARIS STRIATA III; PPKS3
OMIM:607655	SKIN FRAGILITY-WOOLLY HAIR SYNDROME; SFWHS
OMIM:607656	CURLY HAIR-ACRAL KERATODERMA-CARIES SYNDROME
OMIM:607658	HYPOTRICHOSIS-OSTEOLYSIS-PERIODONTITIS-PALMOPLANTAR KERATODERMA SYNDROME
OMIM:607671	DYSTONIA 13, TORSION, AUTOSOMAL DOMINANT; DYT13
OMIM:607674	CATARACT, CONGENITAL, WITH MENTAL IMPAIRMENT AND DENTATE GYRUS ATROPHY
OMIM:607676	IRAK4 DEFICIENCY
OMIM:607677	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2I; CMT2I
OMIM:607678	CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1D; CMT1D
OMIM:607681	EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 2; ECA2
OMIM:607682	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9; EIG9
OMIM:607683	DEAFNESS, AUTOSOMAL DOMINANT 52; DFNA52
OMIM:607684	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2E; CMT2E
OMIM:607685	HYPEREOSINOPHILIC SYNDROME, IDIOPATHIC; HES
OMIM:607687	HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 3
OMIM:607688	PARKINSON DISEASE 11, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO; PARK11
OMIM:607694	LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD7
OMIM:607706	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, WITH VOCAL CORD PARESIS, AUTOSOMAL RECESSIVE
OMIM:607721	NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR; NSLH
OMIM:607728	POROKERATOSIS 4, DISSEMINATED SUPERFICIAL ACTINIC TYPE; POROK4
OMIM:607731	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2H; CMT2H
OMIM:607734	CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1F; CMT1F
OMIM:607736	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2J; CMT2J
OMIM:607745	SEIZURES, BENIGN FAMILIAL INFANTILE, 3; BFIS3
OMIM:607748	HYPERCHOLANEMIA, FAMILIAL; FHCA
OMIM:607765	BILE ACID SYNTHESIS DEFECT, CONGENITAL, 1; CBAS1
OMIM:607778	ACROCAPITOFEMORAL DYSPLASIA; ACFD
OMIM:607785	JUVENILE MYELOMONOCYTIC LEUKEMIA; JMML
OMIM:607791	CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE D; CMTDID
OMIM:607801	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1C; LGMD1C
OMIM:607812	CRANIOLENTICULOSUTURAL DYSPLASIA; CLSD
OMIM:607821	DEAFNESS, AUTOSOMAL RECESSIVE 37; DFNB37
OMIM:607822	ALZHEIMER DISEASE 3
OMIM:607823	HYPOTRICHOSIS-LYMPHEDEMA-TELANGIECTASIA SYNDROME; HLTS
OMIM:607829	MITRAL VALVE PROLAPSE 2; MVP2
OMIM:607831	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2K; CMT2K
OMIM:607832	FOCAL SEGMENTAL GLOMERULOSCLEROSIS 3, SUSCEPTIBILITY TO; FSGS3
OMIM:607834	ANXIETY
OMIM:607836	AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1; AIS1
OMIM:607841	DEAFNESS, AUTOSOMAL DOMINANT 48; DFNA48
OMIM:607842	AURAL ATRESIA, CONGENITAL; CAA
OMIM:607847	NEUTROPENIA, NONIMMUNE CHRONIC IDIOPATHIC, OF ADULTS
OMIM:607850	OSTEOARTHRITIS SUSCEPTIBILITY 3; OS3
OMIM:607853	PANIC DISORDER 2
OMIM:607855	MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A; MDC1A
OMIM:607857	PSORIASIS 9, SUSCEPTIBILITY TO; PSORS9
OMIM:607864	CAUDAL DUPLICATION ANOMALY
OMIM:607872	CHROMOSOME 1p36 DELETION SYNDROME
OMIM:607876	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 2; FAME2
OMIM:607893	OVARIAN CANCER, SUSCEPTIBILITY TO, 1; OVCAS1
OMIM:607903	HYPOTRICHOSIS 6; HYPT6
OMIM:607906	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I
OMIM:607907	DERMATOFIBROSARCOMA PROTUBERANS; DFSP
OMIM:607921	RETINITIS PIGMENTOSA 30; RP30
OMIM:607932	MICROPHTHALMIA, SYNDROMIC 6; MCOPS6
OMIM:607936	PEELING SKIN SYNDROME 4; PSS4
OMIM:607941	ATRIAL SEPTAL DEFECT 2; ASD2
OMIM:607944	SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION; SPENCDI
OMIM:607948	MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO
OMIM:607949	MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO, 1
OMIM:607965	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 1; SLEN1
OMIM:607966	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 2; SLEN2
OMIM:607967	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 3; SLEN3
OMIM:608013	GAUCHER DISEASE, PERINATAL LETHAL
OMIM:608022	DIAPHANOSPONDYLODYSOSTOSIS
OMIM:608026	HYPERTENSIVE NEPHROPATHY; HNP1
OMIM:608027	PONTOCEREBELLAR HYPOPLASIA, TYPE 3; PCH3
OMIM:608029	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 6; SCAR6
OMIM:608030	AMYOTROPHIC LATERAL SCLEROSIS 6 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA; ALS6
OMIM:608031	AMYOTROPHIC LATERAL SCLEROSIS 7; ALS7
OMIM:608033	ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 3; IIAE3
OMIM:608035	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 4; CMM4
OMIM:608036	DIABETES MELLITUS, NONINSULIN-DEPENDENT, 4
OMIM:608045	REPRESSOR OF TELOMERASE EXPRESSION 1
OMIM:608049	AUTISM, SUSCEPTIBILITY TO, 3; AUTS3
OMIM:608051	MACULAR DYSTROPHY, RETINAL, 2; MCDR2
OMIM:608068	NEUTROPHILIC DERMATOSIS, ACUTE FEBRILE
OMIM:608078	SCHIZOPHRENIA 11
OMIM:608088	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE I, WITH COUGH AND GASTROESOPHAGEAL REFLUX
OMIM:608089	ENDOMETRIAL CANCER
OMIM:608091	JOUBERT SYNDROME 2; JBTS2
OMIM:608093	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ij; CDG1J
OMIM:608096	EPILEPSY, FAMILIAL TEMPORAL LOBE, 2; ETL2
OMIM:608097	PERIVENTRICULAR HETEROTOPIA WITH MICROCEPHALY, AUTOSOMAL RECESSIVE; ARPHM
OMIM:608098	HETEROTOPIA, PERIVENTRICULAR, ASSOCIATED WITH CHROMOSOME 5p ANOMALIES
OMIM:608099	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2D; LGMD2D
OMIM:608104	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ih; CDG1H
OMIM:608105	EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER'S CRAMP; EPRPDC
OMIM:608106	IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 5; HIGM5
OMIM:608115	OVARIAN HYPERSTIMULATION SYNDROME; OHSS
OMIM:608118	ZINC DEFICIENCY, TRANSIENT NEONATAL; TNZD
OMIM:608133	RETINITIS PIGMENTOSA 7; RP7
OMIM:608149	KAGAMI-OGATA SYNDROME
OMIM:608154	LIPODYSTROPHY, GENERALIZED, WITH MENTAL RETARDATION, DEAFNESS, SHORT STATURE, AND SLENDER BONES
OMIM:608156	NABLUS MASK-LIKE FACIAL SYNDROME; NMLFS
OMIM:608158	CoQ-RESPONSIVE OXPHOS DEFICIENCY
OMIM:608161	MACULAR DYSTROPHY, VITELLIFORM, 3; VMD3
OMIM:608173	AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 1
OMIM:608174	AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 2
OMIM:608175	AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 3; AITD3
OMIM:608176	AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 4
OMIM:608180	SYNPOLYDACTYLY 2; SPD2
OMIM:608189	TROPICAL CALCIFIC PANCREATITIS
OMIM:608194	CONE-ROD DYSTROPHY 13; CORD13
OMIM:608203	NEUTROPHIL IMMUNODEFICIENCY SYNDROME
OMIM:608207	KALA-AZAR, SUSCEPTIBILITY TO, 1; KAZA1
OMIM:608217	SEIZURES, BENIGN FAMILIAL NEONATAL, 3; BFNS3
OMIM:608219	DEAFNESS, AUTOSOMAL RECESSIVE 38; DFNB38
OMIM:608220	SPASTIC PARAPLEGIA 25, AUTOSOMAL RECESSIVE; SPG25
OMIM:608224	DEAFNESS, AUTOSOMAL DOMINANT 41; DFNA41
OMIM:608232	LEUKEMIA, CHRONIC MYELOID; CML
OMIM:608233	HERMANSKY-PUDLAK SYNDROME 2; HPS2
OMIM:608236	SLOWED NERVE CONDUCTION VELOCITY, AUTOSOMAL DOMINANT; SNCV
OMIM:608244	OTOSCLEROSIS 3; OTSC3
OMIM:608251	PHOBIA, SPECIFIC
OMIM:608264	DEAFNESS, AUTOSOMAL RECESSIVE 40; DFNB40
OMIM:608265	DEAFNESS, AUTOSOMAL RECESSIVE 39; DFNB39
OMIM:608266	PARATHYROID CARCINOMA
OMIM:608290	LELIS SYNDROME
OMIM:608316	CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 2
OMIM:608318	CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 4
OMIM:608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1
OMIM:608323	CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE C; CMTDIC
OMIM:608328	WEILL-MARCHESANI SYNDROME 2; WMS2
OMIM:608340	CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE A; CMTRIA
OMIM:608345	NYSTAGMUS 3, CONGENITAL, AUTOSOMAL DOMINANT; NYS3
OMIM:608354	CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION; CMAVM
OMIM:608355	PARKES WEBER SYNDROME
OMIM:608358	MYOPATHY, MYOSIN STORAGE, AUTOSOMAL DOMINANT; MSMA
OMIM:608361	SPONDYLOEPIPHYSEAL DYSPLASIA, KIMBERLEY TYPE; SEDK
OMIM:608363	CHROMOSOME 22q11.2 DUPLICATION SYNDROME
OMIM:608367	MYOPIA 17, AUTOSOMAL DOMINANT; MYP17
OMIM:608371	OROFACIAL CLEFT 4; OFC4
OMIM:608372	DEAFNESS, AUTOSOMAL DOMINANT 49; DFNA49
OMIM:608380	RETINITIS PIGMENTOSA 26; RP26
OMIM:608389	BRANCHIOOTIC SYNDROME 3; BOS3
OMIM:608390	MYOTONIA, POTASSIUM-AGGRAVATED
OMIM:608391	AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 2; AIS2
OMIM:608392	AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 3; AIS3
OMIM:608393	MICROCEPHALY 6, PRIMARY, AUTOSOMAL RECESSIVE; MCPH6
OMIM:608394	DEAFNESS, AUTOSOMAL DOMINANT 43; DFNA43
OMIM:608404	PLATELET GLYCOPROTEIN IV DEFICIENCY
OMIM:608410	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 7; BMIQ7
OMIM:608415	PROLONGED ELECTRORETINAL RESPONSE SUPPRESSION; PERRS
OMIM:608423	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F; LGMD1F
OMIM:608437	SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 4; SLEB4
OMIM:608443	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 3; MRT3
OMIM:608445	SPEECH-SOUND DISORDER
OMIM:608446	MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO
OMIM:608447	CAROTID INTIMAL MEDIAL THICKNESS 2
OMIM:608448	INFLAMMATORY BOWEL DISEASE 9; IBD9
OMIM:608456	FAMILIAL ADENOMATOUS POLYPOSIS, 2; FAP2
OMIM:608462	HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 8; HSCR8
OMIM:608470	CORNEAL DYSTROPHY, REIS-BUCKLERS TYPE; CDRB
OMIM:608471	CORNEAL DYSTROPHY, LATTICE TYPE IIIA; CDL3A
OMIM:608474	MYOPIA 5, AUTOSOMAL DOMINANT; MYP5
OMIM:608516	MAJOR DEPRESSIVE DISORDER; MDD
OMIM:608520	MAJOR DEPRESSIVE DISORDER 1
OMIM:608526	PERIODONTITIS, AGGRESSIVE, 2
OMIM:608540	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ik; CDG1K
OMIM:608542	ANEURYSM, INTRACRANIAL BERRY, 2; ANIB2
OMIM:608543	SCHIZOPHRENIA 12
OMIM:608545	LARSEN-LIKE SYNDROME
OMIM:608553	LEBER CONGENITAL AMAUROSIS 9; LCA9
OMIM:608556	LEGIONNAIRE DISEASE, SUSCEPTIBILITY TO
OMIM:608557	MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO, 2
OMIM:608558	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 5; BMIQ5
OMIM:608559	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 6; BMIQ6
OMIM:608562	POLYDACTYLY, POSTAXIAL, TYPE A4
OMIM:608565	DEAFNESS, AUTOSOMAL RECESSIVE 35; DFNB35
OMIM:608567	SICK SINUS SYNDROME 1, AUTOSOMAL RECESSIVE; SSS1
OMIM:608569	CARDIOMYOPATHY, DILATED, 1O; CMD1O
OMIM:608572	BURN-MCKEOWN SYNDROME; BMKS
OMIM:608579	SEVERE CUTANEOUS ADVERSE REACTION, SUSCEPTIBILITY TO
OMIM:608583	ATRIAL FIBRILLATION, FAMILIAL, 1; ATFB1
OMIM:608584	ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 2
OMIM:608585	BRACHIAL PALSY, FAMILIAL CONGENITAL
OMIM:608586	KERATOCONUS 3; KTCN3
OMIM:608591	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2G; CMT2G
OMIM:608594	LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 1; CGL1
OMIM:608600	LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 1; FPLD1
OMIM:608611	RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY
OMIM:608612	MANDIBULOACRAL DYSPLASIA WITH TYPE B LIPODYSTROPHY; MADB
OMIM:608615	OLIGODONTIA-COLORECTAL CANCER SYNDROME; ODCRCS
OMIM:608622	HYPERTENSION, DIASTOLIC, RESISTANCE TO
OMIM:608627	AMYOTROPHIC LATERAL SCLEROSIS 8; ALS8
OMIM:608629	JOUBERT SYNDROME 3; JBTS3
OMIM:608631	ASPERGER SYNDROME, SUSCEPTIBILITY TO, 2; ASPG2
OMIM:608634	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIB; HMN2B
OMIM:608636	CHROMOSOME 15q11-q13 DUPLICATION SYNDROME
OMIM:608638	ASPERGER SYNDROME, SUSCEPTIBILITY TO, 1; ASPG1
OMIM:608641	DEAFNESS, AUTOSOMAL DOMINANT 28; DFNA28
OMIM:608643	AROMATIC L-AMINO ACID DECARBOXYLASE DEFICIENCY
OMIM:608644	CILIARY DYSKINESIA, PRIMARY, 3; CILD3
OMIM:608645	DEAFNESS, AUTOSOMAL DOMINANT 31; DFNA31
OMIM:608646	CILIARY DYSKINESIA, PRIMARY, 4; CILD4
OMIM:608647	CILIARY DYSKINESIA, PRIMARY, 5; CILD5
OMIM:608649	ICHTHYOSIS PREMATURITY SYNDROME; IPS
OMIM:608652	DEAFNESS, AUTOSOMAL DOMINANT 47; DFNA47
OMIM:608653	DEAFNESS, AUTOSOMAL RECESSIVE 32; DFNB32
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V; HSAN5
OMIM:608656	PROSTATE CANCER, HEREDITARY, 3
OMIM:608658	PROSTATE CANCER, HEREDITARY, 4
OMIM:608673	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2L; CMT2L
OMIM:608681	SPONDYLOCOSTAL DYSOSTOSIS 2, AUTOSOMAL RECESSIVE; SCDO2
OMIM:608687	SPINOCEREBELLAR ATAXIA 20; SCA20
OMIM:608688	AICAR TRANSFORMYLASE/IMP CYCLOHYDROLASE DEFICIENCY
OMIM:608691	MAJOR DEPRESSIVE DISORDER 2
OMIM:608695	GLAUCOMA 1, OPEN ANGLE, J; GLC1J
OMIM:608696	GLAUCOMA 1, OPEN ANGLE, K; GLC1K
OMIM:608703	SPINOCEREBELLAR ATAXIA 25; SCA25
OMIM:608709	LIPODYSTROPHY, PARTIAL, ACQUIRED, SUSCEPTIBILITY TO; APLD
OMIM:608710	WEGENER GRANULOMATOSIS
OMIM:608716	MICROCEPHALY 5, PRIMARY, AUTOSOMAL RECESSIVE; MCPH5
OMIM:608728	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MATRILIN-3 RELATED
OMIM:608742	HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 4
OMIM:608747	INSULIN-LIKE GROWTH FACTOR I DEFICIENCY
OMIM:608751	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 8; CMH8
OMIM:608758	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 10; CMH10
OMIM:608762	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 3; EIG3
OMIM:608765	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3; IS3
OMIM:608768	SPINOCEREBELLAR ATAXIA 8; SCA8
OMIM:608776	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L
OMIM:608779	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIe; CDG2E
OMIM:608781	ASPERGER SYNDROME, SUSCEPTIBILITY TO, 3; ASPG3
OMIM:608782	PYRUVATE DEHYDROGENASE PHOSPHATASE DEFICIENCY; PDHPD
OMIM:608787	OTOSCLEROSIS 5; OTSC5
OMIM:608796	MOYAMOYA DISEASE 3; MYMY3
OMIM:608799	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ie; CDG1E
OMIM:608800	SUDDEN INFANT DEATH WITH DYSGENESIS OF THE TESTES SYNDROME; SIDDT
OMIM:608804	LEUKODYSTROPHY, HYPOMYELINATING, 2; HLD2
OMIM:608805	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY; ANFH
OMIM:608807	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2J; LGMD2J
OMIM:608808	TRANSPOSITION OF THE GREAT ARTERIES, DEXTRO-LOOPED 1; DTGA1
OMIM:608810	MYOPATHY, MYOFIBRILLAR, 2; MFM2
OMIM:608812	COLORECTAL CANCER, SUSCEPTIBILITY TO, 1; CRCS1
OMIM:608816	MYOCLONIC EPILEPSY, JUVENILE, SUSCEPTIBILITY TO, 3; EJM3
OMIM:608831	RESTLESS LEGS SYNDROME, SUSCEPTIBILITY TO, 2; RLS2
OMIM:608836	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL
OMIM:608837	CARNEY COMPLEX VARIANT
OMIM:608840	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 6; MDDGB6
OMIM:608850	MACULAR DYSTROPHY, RETINAL, 3; MCDR3
OMIM:608852	PULMONARY FUNCTION
OMIM:608864	OROFACIAL CLEFT 6, SUSCEPTIBILITY TO; OFC6
OMIM:608874	OROFACIAL CLEFT 5; OFC5
OMIM:608875	GENE EXPRESSION, VARIATION IN, QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 14
OMIM:608878	GENE EXPRESSION, VARIATION IN, QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 20
OMIM:608885	STOMATIN-DEFICIENT CRYOHYDROCYTOSIS WITH NEUROLOGIC DEFECTS; SDCHCN
OMIM:608890	WAARDENBURG SYNDROME, TYPE 2D; WS2D
OMIM:608895	NEUROPATHY, HEREDITARY, WITH OR WITHOUT AGE-RELATED MACULAR DEGENERATION; HNARMD
OMIM:608898	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3; FHL3
OMIM:608901	CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 5
OMIM:608902	DRUG METABOLISM, POOR, CYP2D6-RELATED
OMIM:608903	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 1
OMIM:608904	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 2
OMIM:608905	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 3
OMIM:608906	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 4
OMIM:608907	ALZHEIMER DISEASE 9, SUSCEPTIBILITY TO; AD9
OMIM:608908	MYOPIA 6; MYP6
OMIM:608911	CHOANAL ATRESIA, POSTERIOR; PCA
OMIM:608930	MYASTHENIC SYNDROME, CONGENITAL, 1B, FAST-CHANNEL; CMS1B
OMIM:608931	MYASTHENIC SYNDROME, CONGENITAL, 4C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY; CMS4C
OMIM:608932	KERATOCONUS 2; KTCN2
OMIM:608935	LUNG CANCER SUSCEPTIBILITY 1; LNCR1
OMIM:608940	SPONDYLOMETAPHYSEAL DYSPLASIA WITH CONE-ROD DYSTROPHY; SMDCRD
OMIM:608957	CD8 DEFICIENCY, FAMILIAL
OMIM:608970	MACULAR DYSTROPHY, PATTERNED, 2; MDPT2
OMIM:608971	SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE
OMIM:608978	MEACHAM SYNDROME
OMIM:608980	BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES; BNAR
OMIM:608982	STATURE QUANTITATIVE TRAIT LOCUS 5; STQTL5
OMIM:608984	ATAXIA, SENSORY, 1, AUTOSOMAL DOMINANT; SNAX1
OMIM:608988	ATRIAL FIBRILLATION, FAMILIAL, 2; ATFB2
OMIM:608995	DYSLEXIA, SUSCEPTIBILITY TO, 8; DYX8
OMIM:608996	PREMATURE OVARIAN FAILURE 3; POF3
OMIM:609006	DEAFNESS, AUTOSOMAL RECESSIVE 36, WITH OR WITHOUT VESTIBULAR INVOLVEMENT; DFNB36
OMIM:609015	MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY; MTPD
OMIM:609016	LONG-CHAIN 3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY
OMIM:609021	PERIPHERAL CONE DYSTROPHY
OMIM:609026	CATARACT 28; CTRCT28
OMIM:609027	BLOOD GROUP, INDIAN SYSTEM; IN
OMIM:609029	EMANUEL SYNDROME
OMIM:609033	POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA; AXPC1
OMIM:609039	NARCOLEPSY 3; NRCLP3
OMIM:609040	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 9; ARVD9
OMIM:609041	SPASTIC PARAPLEGIA 27, AUTOSOMAL RECESSIVE; SPG27
OMIM:609048	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 3; CMM3
OMIM:609049	PIERSON SYNDROME
OMIM:609052	SPONDYLOMETAPHYSEAL DYSPLASIA, TYPE A4
OMIM:609053	FANCONI ANEMIA, COMPLEMENTATION GROUP I; FANCI
OMIM:609054	FANCONI ANEMIA, COMPLEMENTATION GROUP J; FANCJ
OMIM:609055	CEROID LIPOFUSCINOSIS, NEURONAL, 9; CLN9
OMIM:609056	AMISH INFANTILE EPILEPSY SYNDROME
OMIM:609057	NEPHROPATHY WITH PRETIBIAL EPIDERMOLYSIS BULLOSA AND DEAFNESS
OMIM:609060	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 1; COXPD1
OMIM:609069	PANCREATIC AND CEREBELLAR AGENESIS; PACA
OMIM:609070	HEMOGLOBIN, HIGH ALTITUDE ADAPTATION; HALAH
OMIM:609113	TELOMERE LENGTH, MEAN LEUKOCYTE; LTL
OMIM:609115	LIMB-GIRDLE MUSCULAR DYSTROPHY, TYPE 1G; LGMD1G
OMIM:609116	RESPIRATORY RHYTHMICITY IN SLEEP
OMIM:609122	ANEURYSM, INTRACRANIAL BERRY, 3; ANIB3
OMIM:609128	ARTHROGRYPOSIS, DISTAL, TYPE 4; DA4
OMIM:609129	AUDITORY NEUROPATHY, AUTOSOMAL DOMINANT, 1; AUNA1
OMIM:609135	APLASTIC ANEMIA
OMIM:609136	PERIPHERAL DEMYELINATING NEUROPATHY, CENTRAL DYSMYELINATION, WAARDENBURG SYNDROME, AND HIRSCHSPRUNG DISEASE; PCWH
OMIM:609140	CORNEAL DYSTROPHY, POSTERIOR POLYMORPHOUS, 2; PPCD2
OMIM:609141	CORNEAL DYSTROPHY, POSTERIOR POLYMORPHOUS, 3; PPCD3
OMIM:609148	MALARIA, MILD, SUSCEPTIBILITY TO
OMIM:609152	HYPERTHYROIDISM, NONAUTOIMMUNE
OMIM:609153	PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK; PSHK2
OMIM:609161	STRIATAL DEGENERATION, AUTOSOMAL DOMINANT; ADSD
OMIM:609162	CZECH DYSPLASIA
OMIM:609164	UMBILICUS, FAMILIAL FLAT
OMIM:609165	ERYTHRODERMA, ICHTHYOSIFORM, CONGENITAL RETICULAR; CRIE
OMIM:609166	BRANCHIOGENIC-DEAFNESS SYNDROME
OMIM:609179	MIGRAINE WITH AURA, SUSCEPTIBILITY TO, 7
